,optimizer,comparison,task,iteration,mean_rank,lb,ub
126,BODi,vs. All,All Tasks,126.0,3.7777777777777777,3.4972222222222222,4.061180555555556
127,BODi,vs. All,All Tasks,127.0,3.772222222222222,3.4833333333333334,4.038958333333333
128,BODi,vs. All,All Tasks,128.0,3.772222222222222,3.4944444444444445,4.069513888888889
129,BODi,vs. All,All Tasks,129.0,3.7666666666666666,3.4944444444444445,4.061249999999999
130,BODi,vs. All,All Tasks,130.0,3.7694444444444444,3.466527777777778,4.038888888888889
131,BODi,vs. All,All Tasks,131.0,3.763888888888889,3.4805555555555556,4.044513888888889
132,BODi,vs. All,All Tasks,132.0,3.7694444444444444,3.4775694444444447,4.038888888888889
133,BODi,vs. All,All Tasks,133.0,3.7444444444444445,3.4498611111111113,4.052777777777778
134,BODi,vs. All,All Tasks,134.0,3.7194444444444446,3.4555555555555557,4.011111111111111
135,BODi,vs. All,All Tasks,135.0,3.725,3.422152777777778,4.013958333333334
136,BODi,vs. All,All Tasks,136.0,3.7194444444444446,3.4136805555555556,4.002777777777778
137,BODi,vs. All,All Tasks,137.0,3.7194444444444446,3.4360416666666667,3.997361111111111
138,BODi,vs. All,All Tasks,138.0,3.7222222222222223,3.4553472222222226,4.022222222222222
139,BODi,vs. All,All Tasks,139.0,3.713888888888889,3.435833333333333,4.003055555555556
140,BODi,vs. All,All Tasks,140.0,3.7194444444444446,3.438888888888889,3.991736111111111
141,BODi,vs. All,All Tasks,141.0,3.7333333333333334,3.4527083333333337,4.014027777777778
142,BODi,vs. All,All Tasks,142.0,3.75,3.4665972222222226,4.030694444444444
143,BODi,vs. All,All Tasks,143.0,3.7416666666666667,3.4693750000000003,4.027847222222222
144,BODi,vs. All,All Tasks,144.0,3.7555555555555555,3.4693055555555556,4.055555555555555
145,BODi,vs. All,All Tasks,145.0,3.7222222222222223,3.422222222222222,4.005625
146,BODi,vs. All,All Tasks,146.0,3.713888888888889,3.4360416666666667,4.014027777777778
147,BODi,vs. All,All Tasks,147.0,3.736111111111111,3.46375,4.033402777777778
148,BODi,vs. All,All Tasks,148.0,3.7305555555555556,3.43875,4.013888888888889
149,BODi,vs. All,All Tasks,149.0,3.736111111111111,3.4581944444444446,4.025069444444445
150,BODi,vs. All,All Tasks,150.0,3.736111111111111,3.4444444444444446,4.002777777777778
151,BODi,vs. All,All Tasks,151.0,3.725,3.4277083333333334,3.9916666666666667
152,BODi,vs. All,All Tasks,152.0,3.7472222222222222,3.46375,4.058333333333334
153,BODi,vs. All,All Tasks,153.0,3.7527777777777778,3.4916666666666667,4.044513888888889
154,BODi,vs. All,All Tasks,154.0,3.7805555555555554,3.5,4.066736111111111
155,BODi,vs. All,All Tasks,155.0,3.783333333333333,3.497152777777778,4.075208333333333
156,BODi,vs. All,All Tasks,156.0,3.772222222222222,3.4916666666666667,4.077916666666666
157,BODi,vs. All,All Tasks,157.0,3.7888888888888888,3.4916666666666667,4.069513888888889
158,BODi,vs. All,All Tasks,158.0,3.7805555555555554,3.4694444444444446,4.038958333333333
159,BODi,vs. All,All Tasks,159.0,3.763888888888889,3.48875,4.075069444444445
160,BODi,vs. All,All Tasks,160.0,3.783333333333333,3.4916666666666667,4.080555555555556
161,BODi,vs. All,All Tasks,161.0,3.7944444444444443,3.522222222222222,4.069583333333333
162,BODi,vs. All,All Tasks,162.0,3.7888888888888888,3.4915972222222225,4.111180555555555
163,BODi,vs. All,All Tasks,163.0,3.808333333333333,3.536111111111111,4.108333333333333
164,BODi,vs. All,All Tasks,164.0,3.813888888888889,3.5275694444444445,4.100208333333333
165,BODi,vs. All,All Tasks,165.0,3.808333333333333,3.535972222222222,4.097291666666667
166,BODi,vs. All,All Tasks,166.0,3.808333333333333,3.5138194444444446,4.08625
167,BODi,vs. All,All Tasks,167.0,3.808333333333333,3.544375,4.111249999999999
168,BODi,vs. All,All Tasks,168.0,3.825,3.5388888888888888,4.105694444444444
169,BODi,vs. All,All Tasks,169.0,3.838888888888889,3.533263888888889,4.147291666666667
170,BODi,vs. All,All Tasks,170.0,3.8583333333333334,3.558263888888889,4.169444444444444
171,BODi,vs. All,All Tasks,171.0,3.863888888888889,3.5832638888888892,4.141736111111111
172,BODi,vs. All,All Tasks,172.0,3.8666666666666667,3.5805555555555557,4.141875
173,BODi,vs. All,All Tasks,173.0,3.8583333333333334,3.574930555555556,4.1445138888888895
174,BODi,vs. All,All Tasks,174.0,3.8583333333333334,3.577777777777778,4.133333333333334
175,BODi,vs. All,All Tasks,175.0,3.861111111111111,3.563888888888889,4.158333333333333
176,BODi,vs. All,All Tasks,176.0,3.861111111111111,3.5693750000000004,4.127986111111111
177,BODi,vs. All,All Tasks,177.0,3.861111111111111,3.574930555555556,4.152847222222222
178,BODi,vs. All,All Tasks,178.0,3.8694444444444445,3.561111111111111,4.152847222222222
179,BODi,vs. All,All Tasks,179.0,3.841666666666667,3.566666666666667,4.125069444444445
180,BODi,vs. All,All Tasks,180.0,3.841666666666667,3.5527777777777776,4.102916666666666
181,BODi,vs. All,All Tasks,181.0,3.8305555555555557,3.533263888888889,4.1194444444444445
182,BODi,vs. All,All Tasks,182.0,3.8194444444444446,3.522152777777778,4.105625
183,BODi,vs. All,All Tasks,183.0,3.8,3.5138194444444446,4.080625
184,BODi,vs. All,All Tasks,184.0,3.797222222222222,3.5305555555555554,4.086180555555556
185,BODi,vs. All,All Tasks,185.0,3.7888888888888888,3.488541666666667,4.083402777777778
186,BODi,vs. All,All Tasks,186.0,3.75,3.4722222222222223,4.030625000000001
187,BODi,vs. All,All Tasks,187.0,3.736111111111111,3.4582638888888892,4.0195138888888895
188,BODi,vs. All,All Tasks,188.0,3.736111111111111,3.441666666666667,4.030625000000001
189,BODi,vs. All,All Tasks,189.0,3.7444444444444445,3.447152777777778,4.038958333333333
190,BODi,vs. All,All Tasks,190.0,3.7444444444444445,3.4804861111111114,4.030625000000001
191,BODi,vs. All,All Tasks,191.0,3.7444444444444445,3.461041666666667,4.025069444444445
192,BODi,vs. All,All Tasks,192.0,3.736111111111111,3.4665972222222226,4.002847222222223
193,BODi,vs. All,All Tasks,193.0,3.75,3.4555555555555557,4.0500694444444445
194,BODi,vs. All,All Tasks,194.0,3.763888888888889,3.4581250000000003,4.038888888888889
195,BODi,vs. All,All Tasks,195.0,3.7694444444444444,3.5027083333333335,4.072291666666667
196,BODi,vs. All,All Tasks,196.0,3.763888888888889,3.4777083333333336,4.047291666666667
197,BODi,vs. All,All Tasks,197.0,3.7416666666666667,3.4498611111111113,4.022291666666667
198,BODi,vs. All,All Tasks,198.0,3.75,3.477638888888889,4.0529166666666665
199,BODi,vs. All,All Tasks,199.0,3.7583333333333333,3.4527083333333337,4.05
200,BODi,vs. All,All Tasks,200.0,3.7583333333333333,3.48875,4.063888888888889
0,Casmopolitan,vs. All,All Tasks,0.0,4.5,4.5,4.5
1,Casmopolitan,vs. All,All Tasks,1.0,4.355555555555555,4.122222222222222,4.583402777777778
2,Casmopolitan,vs. All,All Tasks,2.0,4.341666666666667,4.086041666666667,4.600069444444444
3,Casmopolitan,vs. All,All Tasks,3.0,4.341666666666667,4.063819444444444,4.616736111111111
4,Casmopolitan,vs. All,All Tasks,4.0,4.35,4.058263888888889,4.6445138888888895
5,Casmopolitan,vs. All,All Tasks,5.0,4.388888888888889,4.111111111111111,4.686249999999999
6,Casmopolitan,vs. All,All Tasks,6.0,4.408333333333333,4.097083333333334,4.725069444444444
7,Casmopolitan,vs. All,All Tasks,7.0,4.333333333333333,4.027708333333333,4.644444444444445
8,Casmopolitan,vs. All,All Tasks,8.0,4.2,3.883263888888889,4.519444444444445
9,Casmopolitan,vs. All,All Tasks,9.0,4.144444444444445,3.8555555555555556,4.444444444444445
10,Casmopolitan,vs. All,All Tasks,10.0,4.166666666666667,3.8554166666666667,4.452847222222222
11,Casmopolitan,vs. All,All Tasks,11.0,4.2,3.897152777777778,4.500069444444445
12,Casmopolitan,vs. All,All Tasks,12.0,4.138888888888889,3.8220833333333335,4.444513888888889
13,Casmopolitan,vs. All,All Tasks,13.0,4.138888888888889,3.836041666666667,4.4250694444444445
14,Casmopolitan,vs. All,All Tasks,14.0,4.102777777777778,3.805486111111111,4.394444444444445
15,Casmopolitan,vs. All,All Tasks,15.0,4.097222222222222,3.775,4.416736111111112
16,Casmopolitan,vs. All,All Tasks,16.0,4.058333333333334,3.7388194444444447,4.327847222222222
17,Casmopolitan,vs. All,All Tasks,17.0,4.094444444444444,3.808263888888889,4.408402777777778
18,Casmopolitan,vs. All,All Tasks,18.0,4.075,3.7693055555555555,4.363958333333334
19,Casmopolitan,vs. All,All Tasks,19.0,4.086111111111111,3.7886805555555556,4.3945138888888895
20,Casmopolitan,vs. All,All Tasks,20.0,4.036111111111111,3.7470833333333333,4.355625
21,Casmopolitan,vs. All,All Tasks,21.0,4.061111111111111,3.713888888888889,4.377986111111111
22,Casmopolitan,vs. All,All Tasks,22.0,4.075,3.7831944444444443,4.377847222222223
23,Casmopolitan,vs. All,All Tasks,23.0,4.016666666666667,3.7054861111111115,4.327847222222222
24,Casmopolitan,vs. All,All Tasks,24.0,4.025,3.7193750000000003,4.330694444444444
25,Casmopolitan,vs. All,All Tasks,25.0,3.9722222222222223,3.647013888888889,4.286180555555556
26,Casmopolitan,vs. All,All Tasks,26.0,3.9611111111111112,3.6553472222222223,4.236111111111111
27,Casmopolitan,vs. All,All Tasks,27.0,3.8555555555555556,3.558194444444444,4.163888888888889
28,Casmopolitan,vs. All,All Tasks,28.0,3.827777777777778,3.5277777777777777,4.1362499999999995
29,Casmopolitan,vs. All,All Tasks,29.0,3.838888888888889,3.536111111111111,4.155625000000001
30,Casmopolitan,vs. All,All Tasks,30.0,3.8555555555555556,3.5388194444444445,4.183402777777778
31,Casmopolitan,vs. All,All Tasks,31.0,3.8027777777777776,3.4694444444444446,4.116736111111111
32,Casmopolitan,vs. All,All Tasks,32.0,3.8027777777777776,3.483263888888889,4.113958333333334
33,Casmopolitan,vs. All,All Tasks,33.0,3.811111111111111,3.4915972222222225,4.125069444444445
34,Casmopolitan,vs. All,All Tasks,34.0,3.8027777777777776,3.4944444444444445,4.119583333333333
35,Casmopolitan,vs. All,All Tasks,35.0,3.7944444444444443,3.4805555555555556,4.108402777777778
36,Casmopolitan,vs. All,All Tasks,36.0,3.8333333333333335,3.5083333333333333,4.186111111111111
37,Casmopolitan,vs. All,All Tasks,37.0,3.827777777777778,3.522222222222222,4.147291666666667
38,Casmopolitan,vs. All,All Tasks,38.0,3.8194444444444446,3.530486111111111,4.138888888888889
39,Casmopolitan,vs. All,All Tasks,39.0,3.808333333333333,3.4888194444444447,4.1305555555555555
40,Casmopolitan,vs. All,All Tasks,40.0,3.7944444444444443,3.4665972222222226,4.086180555555556
41,Casmopolitan,vs. All,All Tasks,41.0,3.7416666666666667,3.436111111111111,4.0472222222222225
42,Casmopolitan,vs. All,All Tasks,42.0,3.702777777777778,3.3999305555555557,4.000069444444445
43,Casmopolitan,vs. All,All Tasks,43.0,3.6972222222222224,3.3916666666666666,4.008402777777778
44,Casmopolitan,vs. All,All Tasks,44.0,3.725,3.4275694444444444,4.041666666666667
45,Casmopolitan,vs. All,All Tasks,45.0,3.7,3.4136805555555556,4.0195138888888895
46,Casmopolitan,vs. All,All Tasks,46.0,3.7194444444444446,3.4165972222222223,4.022291666666667
47,Casmopolitan,vs. All,All Tasks,47.0,3.713888888888889,3.4055555555555554,3.9945833333333334
48,Casmopolitan,vs. All,All Tasks,48.0,3.7333333333333334,3.433263888888889,4.044513888888889
49,Casmopolitan,vs. All,All Tasks,49.0,3.738888888888889,3.425,4.044652777777777
50,Casmopolitan,vs. All,All Tasks,50.0,3.7305555555555556,3.4165972222222223,4.033333333333333
51,Casmopolitan,vs. All,All Tasks,51.0,3.702777777777778,3.3914583333333335,4.008472222222222
52,Casmopolitan,vs. All,All Tasks,52.0,3.6972222222222224,3.383125,4.005763888888889
53,Casmopolitan,vs. All,All Tasks,53.0,3.7111111111111112,3.4277777777777776,4.013958333333334
54,Casmopolitan,vs. All,All Tasks,54.0,3.7333333333333334,3.4498611111111113,4.036111111111111
55,Casmopolitan,vs. All,All Tasks,55.0,3.738888888888889,3.4554861111111115,4.033402777777778
56,Casmopolitan,vs. All,All Tasks,56.0,3.7777777777777777,3.461041666666667,4.055625
57,Casmopolitan,vs. All,All Tasks,57.0,3.7444444444444445,3.452638888888889,4.025069444444445
58,Casmopolitan,vs. All,All Tasks,58.0,3.7305555555555556,3.4165972222222223,4.025138888888889
59,Casmopolitan,vs. All,All Tasks,59.0,3.738888888888889,3.452777777777778,4.047430555555556
60,Casmopolitan,vs. All,All Tasks,60.0,3.7305555555555556,3.4443055555555557,4.016666666666667
61,Casmopolitan,vs. All,All Tasks,61.0,3.713888888888889,3.4277777777777776,4.000208333333333
62,Casmopolitan,vs. All,All Tasks,62.0,3.7083333333333335,3.4110416666666667,4.044513888888889
63,Casmopolitan,vs. All,All Tasks,63.0,3.725,3.4277083333333334,4.022291666666667
64,Casmopolitan,vs. All,All Tasks,64.0,3.763888888888889,3.4722222222222223,4.058472222222222
65,Casmopolitan,vs. All,All Tasks,65.0,3.763888888888889,3.4582638888888892,4.061180555555556
66,Casmopolitan,vs. All,All Tasks,66.0,3.7555555555555555,3.463888888888889,4.052777777777778
67,Casmopolitan,vs. All,All Tasks,67.0,3.75,3.45,4.058402777777778
68,Casmopolitan,vs. All,All Tasks,68.0,3.7666666666666666,3.4690972222222225,4.055625
69,Casmopolitan,vs. All,All Tasks,69.0,3.7555555555555555,3.4804861111111114,4.052847222222223
70,Casmopolitan,vs. All,All Tasks,70.0,3.736111111111111,3.433263888888889,4.0472222222222225
71,Casmopolitan,vs. All,All Tasks,71.0,3.727777777777778,3.452569444444445,4.025
72,Casmopolitan,vs. All,All Tasks,72.0,3.691666666666667,3.383263888888889,3.9972916666666665
73,Casmopolitan,vs. All,All Tasks,73.0,3.6666666666666665,3.336041666666667,3.9639583333333333
74,Casmopolitan,vs. All,All Tasks,74.0,3.6333333333333333,3.3359722222222223,3.955625
75,Casmopolitan,vs. All,All Tasks,75.0,3.6333333333333333,3.349930555555556,3.933333333333333
76,Casmopolitan,vs. All,All Tasks,76.0,3.575,3.283333333333333,3.8722222222222222
77,Casmopolitan,vs. All,All Tasks,77.0,3.558333333333333,3.2694444444444444,3.863888888888889
78,Casmopolitan,vs. All,All Tasks,78.0,3.5055555555555555,3.2082638888888892,3.816736111111111
79,Casmopolitan,vs. All,All Tasks,79.0,3.488888888888889,3.186111111111111,3.7945138888888885
80,Casmopolitan,vs. All,All Tasks,80.0,3.5055555555555555,3.2082638888888892,3.814027777777778
81,Casmopolitan,vs. All,All Tasks,81.0,3.511111111111111,3.2082638888888892,3.8222222222222224
82,Casmopolitan,vs. All,All Tasks,82.0,3.4944444444444445,3.188819444444445,3.800069444444444
83,Casmopolitan,vs. All,All Tasks,83.0,3.4611111111111112,3.1469444444444443,3.7835416666666664
84,Casmopolitan,vs. All,All Tasks,84.0,3.4555555555555557,3.1277083333333335,3.7472222222222222
85,Casmopolitan,vs. All,All Tasks,85.0,3.45,3.136041666666667,3.7805555555555554
86,Casmopolitan,vs. All,All Tasks,86.0,3.4277777777777776,3.111111111111111,3.739097222222222
87,Casmopolitan,vs. All,All Tasks,87.0,3.4166666666666665,3.1083333333333334,3.728125
88,Casmopolitan,vs. All,All Tasks,88.0,3.3833333333333333,3.099930555555556,3.7000694444444444
89,Casmopolitan,vs. All,All Tasks,89.0,3.3833333333333333,3.1138194444444447,3.702916666666667
90,Casmopolitan,vs. All,All Tasks,90.0,3.338888888888889,3.0499305555555556,3.6445833333333333
91,Casmopolitan,vs. All,All Tasks,91.0,3.3305555555555557,3.024861111111111,3.6416666666666666
92,Casmopolitan,vs. All,All Tasks,92.0,3.308333333333333,3.019375,3.5861111111111112
93,Casmopolitan,vs. All,All Tasks,93.0,3.3194444444444446,3.0305555555555554,3.613958333333333
94,Casmopolitan,vs. All,All Tasks,94.0,3.297222222222222,3.010763888888889,3.6
95,Casmopolitan,vs. All,All Tasks,95.0,3.2916666666666665,2.9722222222222223,3.602847222222222
96,Casmopolitan,vs. All,All Tasks,96.0,3.275,2.974930555555556,3.561180555555555
97,Casmopolitan,vs. All,All Tasks,97.0,3.275,2.977777777777778,3.580625
98,Casmopolitan,vs. All,All Tasks,98.0,3.2555555555555555,2.9665972222222226,3.5445138888888885
99,Casmopolitan,vs. All,All Tasks,99.0,3.283333333333333,2.986111111111111,3.5972222222222223
100,Casmopolitan,vs. All,All Tasks,100.0,3.283333333333333,2.9888194444444447,3.5835416666666666
101,Casmopolitan,vs. All,All Tasks,101.0,3.311111111111111,2.991527777777778,3.616736111111111
102,Casmopolitan,vs. All,All Tasks,102.0,3.327777777777778,3.0083333333333333,3.6195138888888887
103,Casmopolitan,vs. All,All Tasks,103.0,3.3333333333333335,3.05,3.633472222222222
104,Casmopolitan,vs. All,All Tasks,104.0,3.3194444444444446,3.0027777777777778,3.616736111111111
105,Casmopolitan,vs. All,All Tasks,105.0,3.3583333333333334,3.063888888888889,3.647222222222222
106,Casmopolitan,vs. All,All Tasks,106.0,3.35,3.055486111111111,3.6666666666666665
107,Casmopolitan,vs. All,All Tasks,107.0,3.363888888888889,3.063888888888889,3.661180555555555
108,Casmopolitan,vs. All,All Tasks,108.0,3.361111111111111,3.0636111111111113,3.6666666666666665
109,Casmopolitan,vs. All,All Tasks,109.0,3.3722222222222222,3.088888888888889,3.6944444444444446
110,Casmopolitan,vs. All,All Tasks,110.0,3.363888888888889,3.0527777777777776,3.6805555555555554
111,Casmopolitan,vs. All,All Tasks,111.0,3.3472222222222223,3.033333333333333,3.6559027777777775
112,Casmopolitan,vs. All,All Tasks,112.0,3.313888888888889,3.013888888888889,3.602847222222222
113,Casmopolitan,vs. All,All Tasks,113.0,3.3194444444444446,3.0055555555555555,3.641736111111111
114,Casmopolitan,vs. All,All Tasks,114.0,3.308333333333333,2.986111111111111,3.6222916666666665
115,Casmopolitan,vs. All,All Tasks,115.0,3.313888888888889,3.013888888888889,3.613958333333333
116,Casmopolitan,vs. All,All Tasks,116.0,3.3027777777777776,3.0166666666666666,3.622361111111111
117,Casmopolitan,vs. All,All Tasks,117.0,3.2944444444444443,2.975,3.6055555555555556
118,Casmopolitan,vs. All,All Tasks,118.0,3.283333333333333,2.966666666666667,3.580625
119,Casmopolitan,vs. All,All Tasks,119.0,3.286111111111111,2.9943750000000002,3.588888888888889
120,Casmopolitan,vs. All,All Tasks,120.0,3.25,2.9472222222222224,3.53625
121,Casmopolitan,vs. All,All Tasks,121.0,3.227777777777778,2.930486111111111,3.547430555555555
122,Casmopolitan,vs. All,All Tasks,122.0,3.202777777777778,2.9138194444444445,3.500208333333333
123,Casmopolitan,vs. All,All Tasks,123.0,3.213888888888889,2.919375,3.5222916666666664
124,Casmopolitan,vs. All,All Tasks,124.0,3.1805555555555554,2.8805555555555555,3.4946527777777776
125,Casmopolitan,vs. All,All Tasks,125.0,3.138888888888889,2.8331944444444446,3.4138888888888888
126,Casmopolitan,vs. All,All Tasks,126.0,3.1333333333333333,2.8333333333333335,3.438888888888889
127,Casmopolitan,vs. All,All Tasks,127.0,3.138888888888889,2.8222222222222224,3.4389583333333333
128,Casmopolitan,vs. All,All Tasks,128.0,3.136111111111111,2.8554166666666667,3.4279166666666665
129,Casmopolitan,vs. All,All Tasks,129.0,3.1527777777777777,2.8664583333333336,3.4306944444444443
130,Casmopolitan,vs. All,All Tasks,130.0,3.186111111111111,2.8691666666666666,3.5056249999999998
131,Casmopolitan,vs. All,All Tasks,131.0,3.1805555555555554,2.8694444444444445,3.497361111111111
132,Casmopolitan,vs. All,All Tasks,132.0,3.1666666666666665,2.8580555555555556,3.475
133,Casmopolitan,vs. All,All Tasks,133.0,3.2,2.9,3.4972916666666665
134,Casmopolitan,vs. All,All Tasks,134.0,3.1944444444444446,2.9110416666666667,3.5055555555555555
135,Casmopolitan,vs. All,All Tasks,135.0,3.1805555555555554,2.883263888888889,3.489027777777778
136,Casmopolitan,vs. All,All Tasks,136.0,3.1555555555555554,2.8472222222222223,3.4584027777777777
137,Casmopolitan,vs. All,All Tasks,137.0,3.172222222222222,2.8665972222222225,3.452847222222222
138,Casmopolitan,vs. All,All Tasks,138.0,3.172222222222222,2.8833333333333333,3.4725694444444444
139,Casmopolitan,vs. All,All Tasks,139.0,3.1333333333333333,2.8472222222222223,3.411180555555555
140,Casmopolitan,vs. All,All Tasks,140.0,3.1055555555555556,2.8194444444444446,3.4194444444444443
141,Casmopolitan,vs. All,All Tasks,141.0,3.075,2.772222222222222,3.3586111111111108
142,Casmopolitan,vs. All,All Tasks,142.0,3.0861111111111112,2.7888888888888888,3.375
143,Casmopolitan,vs. All,All Tasks,143.0,3.075,2.7885416666666667,3.3472222222222223
144,Casmopolitan,vs. All,All Tasks,144.0,3.0694444444444446,2.7860416666666667,3.3750694444444442
145,Casmopolitan,vs. All,All Tasks,145.0,3.075,2.7720833333333332,3.402847222222222
146,Casmopolitan,vs. All,All Tasks,146.0,3.061111111111111,2.7665972222222224,3.3695138888888887
147,Casmopolitan,vs. All,All Tasks,147.0,3.036111111111111,2.752638888888889,3.3250694444444444
148,Casmopolitan,vs. All,All Tasks,148.0,3.0388888888888888,2.735902777777778,3.313888888888889
149,Casmopolitan,vs. All,All Tasks,149.0,3.0166666666666666,2.716666666666667,3.313888888888889
150,Casmopolitan,vs. All,All Tasks,150.0,3.0277777777777777,2.735902777777778,3.3305555555555557
151,Casmopolitan,vs. All,All Tasks,151.0,3.0277777777777777,2.738888888888889,3.3195833333333336
152,Casmopolitan,vs. All,All Tasks,152.0,2.9944444444444445,2.7083333333333335,3.277847222222222
153,Casmopolitan,vs. All,All Tasks,153.0,3.0,2.7220833333333334,3.2916666666666665
154,Casmopolitan,vs. All,All Tasks,154.0,2.988888888888889,2.6972222222222224,3.266736111111111
155,Casmopolitan,vs. All,All Tasks,155.0,2.988888888888889,2.713888888888889,3.2722916666666664
156,Casmopolitan,vs. All,All Tasks,156.0,2.9972222222222222,2.713888888888889,3.3027777777777776
157,Casmopolitan,vs. All,All Tasks,157.0,2.9972222222222222,2.6944444444444446,3.2916666666666665
158,Casmopolitan,vs. All,All Tasks,158.0,3.0,2.6944444444444446,3.297222222222222
159,Casmopolitan,vs. All,All Tasks,159.0,2.9833333333333334,2.675,3.28625
160,Casmopolitan,vs. All,All Tasks,160.0,2.986111111111111,2.6805555555555554,3.2972916666666663
161,Casmopolitan,vs. All,All Tasks,161.0,2.9694444444444446,2.6749305555555556,3.283333333333333
162,Casmopolitan,vs. All,All Tasks,162.0,2.9694444444444446,2.6610416666666667,3.261111111111111
163,Casmopolitan,vs. All,All Tasks,163.0,2.9694444444444446,2.6777083333333334,3.2611805555555553
164,Casmopolitan,vs. All,All Tasks,164.0,2.9472222222222224,2.658333333333333,3.241736111111111
165,Casmopolitan,vs. All,All Tasks,165.0,2.9472222222222224,2.65,3.252847222222222
166,Casmopolitan,vs. All,All Tasks,166.0,2.941666666666667,2.6470833333333332,3.247361111111111
167,Casmopolitan,vs. All,All Tasks,167.0,2.941666666666667,2.636111111111111,3.2722916666666664
168,Casmopolitan,vs. All,All Tasks,168.0,2.925,2.6527777777777777,3.225138888888889
169,Casmopolitan,vs. All,All Tasks,169.0,2.941666666666667,2.6666666666666665,3.2195833333333335
170,Casmopolitan,vs. All,All Tasks,170.0,2.9305555555555554,2.6304861111111113,3.1972916666666666
171,Casmopolitan,vs. All,All Tasks,171.0,2.936111111111111,2.622152777777778,3.2336111111111108
172,Casmopolitan,vs. All,All Tasks,172.0,2.936111111111111,2.6333333333333333,3.2500694444444442
173,Casmopolitan,vs. All,All Tasks,173.0,2.933333333333333,2.6277083333333335,3.2500694444444442
174,Casmopolitan,vs. All,All Tasks,174.0,2.9166666666666665,2.636041666666667,3.2143055555555553
175,Casmopolitan,vs. All,All Tasks,175.0,2.922222222222222,2.636041666666667,3.2305555555555556
176,Casmopolitan,vs. All,All Tasks,176.0,2.933333333333333,2.647222222222222,3.230625
177,Casmopolitan,vs. All,All Tasks,177.0,2.933333333333333,2.63875,3.250208333333333
178,Casmopolitan,vs. All,All Tasks,178.0,2.9166666666666665,2.6166666666666667,3.227847222222222
179,Casmopolitan,vs. All,All Tasks,179.0,2.9138888888888888,2.6249305555555558,3.1805555555555554
180,Casmopolitan,vs. All,All Tasks,180.0,2.922222222222222,2.65,3.191736111111111
181,Casmopolitan,vs. All,All Tasks,181.0,2.922222222222222,2.6527083333333334,3.227847222222222
182,Casmopolitan,vs. All,All Tasks,182.0,2.911111111111111,2.6222222222222222,3.202777777777778
183,Casmopolitan,vs. All,All Tasks,183.0,2.922222222222222,2.6444444444444444,3.216666666666667
184,Casmopolitan,vs. All,All Tasks,184.0,2.933333333333333,2.6666666666666665,3.2168055555555557
185,Casmopolitan,vs. All,All Tasks,185.0,2.952777777777778,2.688819444444445,3.236111111111111
186,Casmopolitan,vs. All,All Tasks,186.0,2.966666666666667,2.6914583333333337,3.263958333333333
187,Casmopolitan,vs. All,All Tasks,187.0,2.9611111111111112,2.6694444444444443,3.2586111111111107
188,Casmopolitan,vs. All,All Tasks,188.0,2.9611111111111112,2.6805555555555554,3.238888888888889
189,Casmopolitan,vs. All,All Tasks,189.0,2.9722222222222223,2.6777777777777776,3.25
190,Casmopolitan,vs. All,All Tasks,190.0,2.963888888888889,2.6777083333333334,3.2555555555555555
191,Casmopolitan,vs. All,All Tasks,191.0,2.9583333333333335,2.669236111111111,3.25
192,Casmopolitan,vs. All,All Tasks,192.0,2.966666666666667,2.6943750000000004,3.2666666666666666
193,Casmopolitan,vs. All,All Tasks,193.0,2.941666666666667,2.6776388888888887,3.230625
194,Casmopolitan,vs. All,All Tasks,194.0,2.9444444444444446,2.669375,3.2444444444444445
195,Casmopolitan,vs. All,All Tasks,195.0,2.908333333333333,2.6305555555555555,3.202847222222222
196,Casmopolitan,vs. All,All Tasks,196.0,2.9194444444444443,2.636041666666667,3.202916666666667
197,Casmopolitan,vs. All,All Tasks,197.0,2.936111111111111,2.636111111111111,3.216736111111111
198,Casmopolitan,vs. All,All Tasks,198.0,2.936111111111111,2.6665972222222223,3.2416666666666667
199,Casmopolitan,vs. All,All Tasks,199.0,2.9472222222222224,2.683263888888889,3.258472222222222
200,Casmopolitan,vs. All,All Tasks,200.0,2.941666666666667,2.6443055555555555,3.2306944444444445
0,CoCaBO,vs. All,All Tasks,0.0,4.5,4.5,4.5
1,CoCaBO,vs. All,All Tasks,1.0,4.705555555555556,4.499930555555555,4.919444444444444
2,CoCaBO,vs. All,All Tasks,2.0,4.958333333333333,4.7027777777777775,5.197222222222222
3,CoCaBO,vs. All,All Tasks,3.0,5.080555555555556,4.786111111111111,5.358402777777778
4,CoCaBO,vs. All,All Tasks,4.0,5.219444444444444,4.933194444444445,5.5195138888888895
5,CoCaBO,vs. All,All Tasks,5.0,5.188888888888889,4.885972222222223,5.491736111111111
6,CoCaBO,vs. All,All Tasks,6.0,5.233333333333333,4.908333333333333,5.536111111111111
7,CoCaBO,vs. All,All Tasks,7.0,5.258333333333334,4.938888888888889,5.547291666666667
8,CoCaBO,vs. All,All Tasks,8.0,5.366666666666666,5.052777777777778,5.688888888888889
9,CoCaBO,vs. All,All Tasks,9.0,5.436111111111111,5.133263888888889,5.719513888888889
10,CoCaBO,vs. All,All Tasks,10.0,5.508333333333334,5.197152777777777,5.797291666666667
11,CoCaBO,vs. All,All Tasks,11.0,5.472222222222222,5.136111111111111,5.775069444444445
12,CoCaBO,vs. All,All Tasks,12.0,5.555555555555555,5.266666666666667,5.869583333333333
13,CoCaBO,vs. All,All Tasks,13.0,5.558333333333334,5.219444444444444,5.875069444444445
